sn	name	desc	strName
5001094	Check Item	Principality	AAAAAA==
5001101	Check Item	Black Rider	AAAAAA==
5001102	Check Item	Black Rider	AAAAAA==
5001111	Check Item	Lilith	AAAAAA==
5001112	Check Item	Lilith	AAAAAA==
5001121	Check Item	Jack-o'-Lantern	AAAAAA==
5001122	Check Item	Jack-o'-Lantern	AAAAAA==
5001123	Check Item	Jack-o'-Lantern	AAAAAA==
5001124	Check Item	Jack-o'-Lantern	AAAAAA==
5001131	Check Item	Jack Frost	AAAAAA==
5001132	Check Item	Jack Frost	AAAAAA==
5001141	Check Item	Archangel	AAAAAA==
5001142	Check Item	Archangel	AAAAAA==
5001143	Check Item	Archangel	AAAAAA==
5001144	Check Item	Archangel	AAAAAA==
5001151	Check Item	Eligor	AAAAAA==
5001152	Check Item	Eligor	AAAAAA==
5001161	Check Item	Jikokuten	AAAAAA==
5001162	Check Item	Jikokuten	AAAAAA==
5001171	Check Item	Zouchouten	AAAAAA==
5001172	Check Item	Zouchouten	AAAAAA==
5001181	Check Item	Rakshasa	AAAAAA==
5001182	Check Item	Rakshasa	AAAAAA==
5001191	Check Item	Arahabaki	AAAAAA==
5001192	Check Item	Arahabaki	AAAAAA==
5001201	Check Item	Okuninushi	AAAAAA==
5001202	Check Item	Okuninushi	AAAAAA==
5001211	Check Item	Sarasvati	AAAAAA==
5001212	Check Item	Sarasvati	AAAAAA==
5001213	Check Item	Sarasvati	AAAAAA==
5001214	Check Item	Sarasvati	AAAAAA==
5001221	Check Item	Pale Rider	AAAAAA==
5001222	Check Item	Pale Rider	AAAAAA==
5001231	Check Item	Dominion	AAAAAA==
5001232	Check Item	Dominion	AAAAAA==
5001233	Check Item	Dominion	AAAAAA==
5001234	Check Item	Dominion	AAAAAA==
5001241	Check Item	High Pixie	AAAAAA==
5001242	Check Item	High Pixie	AAAAAA==
5001243	Check Item	High Pixie	AAAAAA==
5001244	Check Item	High Pixie	AAAAAA==
5001251	Check Item	Angel	AAAAAA==
5001252	Check Item	Angel	AAAAAA==
5001253	Check Item	Angel	AAAAAA==
5001254	Check Item	Angel	AAAAAA==
5001261	Check Item	Lilim	AAAAAA==
5001262	Check Item	Lilim	AAAAAA==
5001271	Check Item	Bugs	AAAAAA==
5001272	Check Item	Bugs	AAAAAA==
5001281	Check Item	Black Frost	AAAAAA==
5001282	Check Item	Black Frost	AAAAAA==
5001291	Check Item	Power	AAAAAA==
5001292	Check Item	Power	AAAAAA==
5001293	Check Item	Power	AAAAAA==
5001294	Check Item	Power	AAAAAA==
5001301	Check Item	Anubis	AAAAAA==
5001302	Check Item	Anubis	AAAAAA==
5001303	Check Item	Anubis	AAAAAA==
5001304	Check Item	Anubis	AAAAAA==
5001311	Check Item	Mada	AAAAAA==
5001312	Check Item	Mada	AAAAAA==
5001321	Check Item	Ganesha	AAAAAA==
5001322	Check Item	Ganesha	AAAAAA==
5001331	Check Item	Alice	AAAAAA==
5001332	Check Item	Alice	AAAAAA==
5001341	Check Item	Kelpie	AAAAAA==
5001342	Check Item	Kelpie	AAAAAA==
5001343	Check Item	Kelpie	AAAAAA==
5001344	Check Item	Kelpie	AAAAAA==
5001351	Check Item	Decarabia	AAAAAA==
5001352	Check Item	Decarabia	AAAAAA==
5001353	Check Item	Decarabia	AAAAAA==
5001354	Check Item	Decarabia	AAAAAA==
5001361	Check Item	Orthrus	AAAAAA==
5001362	Check Item	Orthrus	AAAAAA==
5001371	Check Item	Obariyon	AAAAAA==
5001372	Check Item	Obariyon	AAAAAA==
5001381	Check Item	Agathion	AAAAAA==
5001382	Check Item	Agathion	AAAAAA==
5001383	Check Item	Agathion	AAAAAA==
5001384	Check Item	Agathion	AAAAAA==
5001391	Check Item	Mandrake	AAAAAA==
5001392	Check Item	Mandrake	AAAAAA==
5001401	Check Item	Nue	AAAAAA==
5001402	Check Item	Nue	AAAAAA==
5001411	Check Item	Anzu	AAAAAA==
5001412	Check Item	Anzu	AAAAAA==
5001413	Check Item	Anzu	AAAAAA==
5001414	Check Item	Anzu	AAAAAA==
5001421	Check Item	Sandman	AAAAAA==
5001422	Check Item	Sandman	AAAAAA==
5001431	Check Item	Naga	AAAAAA==
5001432	Check Item	Naga	AAAAAA==
5002011	Check Item	Shadow 1	AAAAAA==
5002012	Check Item	Shadow 1	AAAAAA==
5002021	Check Item	Shadow 2	AAAAAA==
5002022	Check Item	Shadow 2	AAAAAA==
5002031	Check Item	Shadow 3	AAAAAA==
5002032	Check Item	Shadow 3	AAAAAA==
5002041	Check Item	Shadow 4	AAAAAA==
5002042	Check Item	Shadow 4	AAAAAA==
5002051	Check Item	Operator	AAAAAA==
5002052	Check Item	Operator	AAAAAA==
5002061	Check Item	Worker	AAAAAA==
5002062	Check Item	Worker	AAAAAA==
5002071	Check Item	Shadow 7	AAAAAA==
5002072	Check Item	Shadow 7	AAAAAA==
5002081	Check Item	Museum Guard	AAAAAA==
5002082	Check Item	Museum Guard	AAAAAA==
5002091	Check Item	Bank Guard	AAAAAA==
5002092	Check Item	Bank Guard	AAAAAA==
5002101	Check Item	Shadow 10	AAAAAA==
5002102	Check Item	Shadow 10	AAAAAA==
5002111	Check Item	Shadow 11	AAAAAA==
5002112	Check Item	Shadow 11	AAAAAA==
5002121	Check Item	Shadow 12	AAAAAA==
5002122	Check Item	Shadow 12	AAAAAA==
5002123	Check Item	Shadow 12	AAAAAA==
5002131	Check Item	Cattlemobile	AAAAAA==
5002132	Check Item	Cattlemobile	AAAAAA==
5002133	Check Item	Cattlemobile	AAAAAA==
5002141	Check Item	Shadow 13	AAAAAA==
5002142	Check Item	Shadow 13	AAAAAA==
5002143	Check Item	Shadow 13	AAAAAA==
5002151	Check Item	Shadow 14	AAAAAA==
5002152	Check Item	Shadow 14	AAAAAA==
5002161	Check Item	Shadow 15	AAAAAA==
5002162	Check Item	Shadow 15	AAAAAA==
5002171	Check Item	Supervisor	AAAAAA==
5002172	Check Item	Supervisor	AAAAAA==
5003011	Check Item	Kiuchi's Palace Ruler	AAAAAA==
5003012	Check Item	Kiuchi's Palace Ruler	AAAAAA==
5003013	Check Item	Kiuchi's Palace Ruler	AAAAAA==
5003021	Check Item	Miyazawa's Palace Ruler	AAAAAA==
5003022	Check Item	Miyazawa's Palace Ruler	AAAAAA==
5003031	Check Item	Katayama's Palace Ruler	AAAAAA==
5003032	Check Item	Katayama's Palace Ruler	AAAAAA==
5003041	Check Item	Akashi's Palace Ruler	AAAAAA==
5004011	Check Item	Velvet Reception Room	AAAAAA==
5004012	Check Item	Velvet Reception Room	AAAAAA==
5004021	Check Item	Bar	AAAAAA==
5004022	Check Item	Bar	AAAAAA==
5004031	Check Item	Victory Kitchen	AAAAAA==
5004032	Check Item	Victory Kitchen	AAAAAA==
5004041	Check Item	Heritage Kitchen	AAAAAA==
5004042	Check Item	Heritage Kitchen	AAAAAA==
5005011	Check Item	Café Leblanc	AAAAAA==
5005012	Check Item	Café Leblanc	AAAAAA==
5005021	Check Item	Takemi Medical Clinic	AAAAAA==
5005022	Check Item	Takemi Medical Clinic	AAAAAA==
5005031	Check Item	Ore No Beko	AAAAAA==
5005032	Check Item	Ore No Beko	AAAAAA==
5005041	Check Item	Triple Seven	AAAAAA==
5005042	Check Item	Triple Seven	AAAAAA==
5005051	Check Item	Aohige	AAAAAA==
5005052	Check Item	Aohige	AAAAAA==
5005061	Check Item	Fortune Teller	AAAAAA==
5005062	Check Item	Fortune Teller	AAAAAA==
5005071	Check Item	Fishing Pond	AAAAAA==
5005072	Check Item	Fishing Pond	AAAAAA==
5005081	Check Item	Maid Café	AAAAAA==
5005082	Check Item	Maid Café	AAAAAA==
5005091	Check Item	Airsoft Shop	AAAAAA==
5005092	Check Item	Airsoft Shop	AAAAAA==
5005101	Check Item	Shibuya Capsule Machine	AAAAAA==
5005102	Check Item	Shibuya Capsule Machine	AAAAAA==
5005111	Check Item	Zoshigaya Capsule Machines	AAAAAA==
5005112	Check Item	Zoshigaya Capsule Machines	AAAAAA==
5005121	Check Item	Capsule Machine	AAAAAA==
5005122	Check Item	Capsule Machine	AAAAAA==
50006001	Skull	<color=#ffffff>  </color>	AAAAAA==
50006002	Mona	<color=#ffffff>  </color>	AAAAAA==
50006003	Motoha Arai	<color=#ffffff>  </color>	AAAAAA==
50006005	Lufel	<color=#ffffff>  </color>	AAAAAA==
50006007	Shun Kano	<color=#ffffff>  </color>	AAAAAA==
50006008	Leo Kamiyama	<color=#ffffff>  </color>	AAAAAA==
50006009	Kayo Tomiyama	<color=#ffffff>  </color>	AAAAAA==
50006010	Yaoling Li	<color=#ffffff>  </color>	AAAAAA==
50006011	Tomoko Noge	<color=#ffffff>  </color>	AAAAAA==
50006014	Kiyoshi Kurotani	<color=#ffffff>  </color>	AAAAAA==
50006015	Yukimi Fujikawa	<color=#ffffff>  </color>	AAAAAA==
50006016	Seiji Shiratori	<color=#ffffff>  </color>	AAAAAA==
50006020	Toshiya Sumi	<color=#ffffff>  </color>	AAAAAA==
50006021	Panther	<color=#ffffff>  </color>	AAAAAA==
50006023	Kotone Montagne	<color=#ffffff>  </color>	AAAAAA==
50006026	Joker	<color=#ffffff>  </color>	AAAAAA==
50006027	Miyu Sahara	<color=#ffffff>  </color>	AAAAAA==
50006028	Haruna Nishimori	<color=#ffffff>  </color>	AAAAAA==
50007001	Ryuji Sakamoto - Group Conversation	AAAAAA==	AAAAAA==
50007002	Morgana - Group Conversation	AAAAAA==	AAAAAA==
50007003	Motoha Arai - Group Conversation	AAAAAA==	AAAAAA==
50007005	Lufel - Group Conversation	AAAAAA==	AAAAAA==
50007007	Shun Kano - Group Conversation	AAAAAA==	AAAAAA==
50007008	Leo Kamiyama - Group Conversation	AAAAAA==	AAAAAA==
50007009	Kayo Tomiyama - Group Conversation	AAAAAA==	AAAAAA==
50007010	Yaoling Li - Group Conversation	AAAAAA==	AAAAAA==
50007011	Tomoko Noge - Group Conversation	AAAAAA==	AAAAAA==
50007014	Kiyoshi Kurotani - Group Conversation	AAAAAA==	AAAAAA==
50007015	Yukimi Fujikawa - Group Conversation	AAAAAA==	AAAAAA==
50007016	Seiji Shiratori - Group Conversation	AAAAAA==	AAAAAA==
50007020	Toshiya Sumi - Group Conversation	AAAAAA==	AAAAAA==
50007021	Ann Takamaki - Group Conversation	AAAAAA==	AAAAAA==
50007023	Kotone Montagne - Group Conversation	AAAAAA==	AAAAAA==
50007026	Ren Amamiya - Group Conversation	AAAAAA==	AAAAAA==
50007027	Miyu Sahara - Group Conversation	AAAAAA==	AAAAAA==
50007028	Haruna Nishimori - Group Conversation	AAAAAA==	AAAAAA==
50008005	Leo Kamiyama & Kiyoshi Kurotani	<color=#ffffff>  </color>	AAAAAA==
50008008	Tomoko Noge & Miyu Sahara	<color=#ffffff>  </color>	AAAAAA==
50008009	Seiji Shiratori & Toshiya Sumi	<color=#ffffff>  </color>	AAAAAA==
50008011	Joker & Shun Kano	<color=#ffffff>  </color>	AAAAAA==
50008012	Mona & Lufel	<color=#ffffff>  </color>	AAAAAA==
50008013	Skull & Shun Kano	<color=#ffffff>  </color>	AAAAAA==
50008014	Panther & Motoha Arai	<color=#ffffff>  </color>	AAAAAA==
50000008	AAAAAA==	<color=#ffffff>  </color>	AAAAAA==
500000	Shirosato Beach	A resort beach that hasn't yet been fully developed into a tourist destination.
The view is gorgeous	 but it's never too crowded.	AAAAAA==
500002	Beach House	The busiest spot at Shirosato Beach.
This highly acclaimed beachside restaurant
serves a diverse range of cuisine.	AAAAAA==
500003	Leave the beach	AAAAAA==	AAAAAA==
500010	Water Gun Fight	Aim for the bullseye!
Enjoy some water gun shooting on the beach	
and win amazing prizes!	AAAAAA==
500011	Seaside Temp Hideout	Something strange is going on!
Defeat the Shadows lurking on the beach	 and bring the crowds back to Shirosato Beach!	AAAAAA==
500101	Lufel	AAAAAA==	AAAAAA==
500102	Lufel	AAAAAA==	AAAAAA==
500103	Lufel	AAAAAA==	AAAAAA==
500104	Lufel	AAAAAA==	AAAAAA==
500105	Lufel	AAAAAA==	AAAAAA==
500106	Lufel	AAAAAA==	AAAAAA==
500107	Lufel	AAAAAA==	AAAAAA==
500108	Lufel	AAAAAA==	AAAAAA==
500109	Lufel	AAAAAA==	AAAAAA==
500110	Lufel	AAAAAA==	AAAAAA==
500111	Lufel	AAAAAA==	AAAAAA==
500112	Lufel	AAAAAA==	AAAAAA==
500113	Lufel	AAAAAA==	AAAAAA==
500201	Motoha Arai	AAAAAA==	AAAAAA==
500202	Motoha Arai	AAAAAA==	AAAAAA==
500203	Motoha Arai	AAAAAA==	AAAAAA==
500204	Motoha Arai	AAAAAA==	AAAAAA==
500205	Motoha & Tomoko	AAAAAA==	AAAAAA==
500206	Motoha & Shun	AAAAAA==	AAAAAA==
500207	Motoha Arai	AAAAAA==	AAAAAA==
500208	Motoha Arai	AAAAAA==	AAAAAA==
500209	Motoha & Shun	AAAAAA==	AAAAAA==
500210	Motoha & Riko	AAAAAA==	AAAAAA==
500211	Motoha Arai	AAAAAA==	AAAAAA==
500212	Motoha Arai	AAAAAA==	AAAAAA==
500213	Motoha & Tomoko	AAAAAA==	AAAAAA==
500214	Motoha Arai	AAAAAA==	AAAAAA==
500301	Shun Kano	AAAAAA==	AAAAAA==
500302	Shun Kano	AAAAAA==	AAAAAA==
500303	Shun Kano	AAAAAA==	AAAAAA==
500304	Shun Kano	AAAAAA==	AAAAAA==
500305	Shun Kano	AAAAAA==	AAAAAA==
500306	Shun Kano	AAAAAA==	AAAAAA==
500307	Shun Kano	AAAAAA==	AAAAAA==
500308	Shun & Lufel	AAAAAA==	AAAAAA==
500309	Shun Kano	AAAAAA==	AAAAAA==
500310	Shun Kano	AAAAAA==	AAAAAA==
500311	Shun Kano	AAAAAA==	AAAAAA==
500312	Shun Kano	AAAAAA==	AAAAAA==
500401	Merope	AAAAAA==	AAAAAA==
500402	Merope	AAAAAA==	AAAAAA==
500403	Merope	AAAAAA==	AAAAAA==
500404	Merope	AAAAAA==	AAAAAA==
500405	Merope	AAAAAA==	AAAAAA==
500406	Merope	AAAAAA==	AAAAAA==
500407	Merope	AAAAAA==	AAAAAA==
500408	Merope	AAAAAA==	AAAAAA==
500409	Merope	AAAAAA==	AAAAAA==
500410	Merope	AAAAAA==	AAAAAA==
500411	Merope	AAAAAA==	AAAAAA==
500412	Merope	AAAAAA==	AAAAAA==
500413	Merope	AAAAAA==	AAAAAA==
500414	Merope	AAAAAA==	AAAAAA==
500501	Riko Tanemura	AAAAAA==	AAAAAA==
500502	Riko Tanemura	AAAAAA==	AAAAAA==
500503	Riko Tanemura	AAAAAA==	AAAAAA==
500504	Riko Tanemura	AAAAAA==	AAAAAA==
500505	Riko & Shun	AAAAAA==	AAAAAA==
500506	Riko Tanemura	AAAAAA==	AAAAAA==
500507	Riko & Lufel	AAAAAA==	AAAAAA==
500508	Riko Tanemura	AAAAAA==	AAAAAA==
500509	Riko Tanemura	AAAAAA==	AAAAAA==
500510	Riko Tanemura	AAAAAA==	AAAAAA==
500511	Riko Tanemura	AAAAAA==	AAAAAA==
500512	Riko Tanemura	AAAAAA==	AAAAAA==
500513	Riko & Shun	AAAAAA==	AAAAAA==
500514	Riko Tanemura	AAAAAA==	AAAAAA==
500601	Tomoko Noge	AAAAAA==	AAAAAA==
500602	Tomoko Noge	AAAAAA==	AAAAAA==
500603	Tomoko Noge	AAAAAA==	AAAAAA==
500604	Tomoko Noge	AAAAAA==	AAAAAA==
500605	Tomoko Noge	AAAAAA==	AAAAAA==
500606	Tomoko Noge	AAAAAA==	AAAAAA==
500607	Tomoko Noge	AAAAAA==	AAAAAA==
500608	Tomoko Noge	AAAAAA==	AAAAAA==
500609	Tomoko Noge	AAAAAA==	AAAAAA==
500610	Tomoko Noge	AAAAAA==	AAAAAA==
500611	Tomoko Noge	AAAAAA==	AAAAAA==
500612	Tomoko Noge	AAAAAA==	AAAAAA==
500613	Tomoko Noge	AAAAAA==	AAAAAA==
500614	Tomoko Noge	AAAAAA==	AAAAAA==
500701	Tomoko (Not displayed)	AAAAAA==	AAAAAA==
500702	Shun (Not displayed)	AAAAAA==	AAAAAA==
500703	Shun (Not displayed)	AAAAAA==	AAAAAA==
500704	Riko (Not displayed)	AAAAAA==	AAAAAA==
500705	Tomoko (Not displayed)	AAAAAA==	AAAAAA==
500706	Lufel (Not displayed)	AAAAAA==	AAAAAA==
500707	Shun (Not displayed)	AAAAAA==	AAAAAA==
500708	Lufel (Not displayed)	AAAAAA==	AAAAAA==
500709	Shun (Not displayed)	AAAAAA==	AAAAAA==
500710	Summer Ramen Event	AAAAAA==	AAAAAA==
500711	Yakisoba Chopsticks	AAAAAA==	AAAAAA==
500712	Summer Yakisoba	AAAAAA==	AAAAAA==
500713	Ramen Chopsticks	AAAAAA==	AAAAAA==
500714	Launch Site	AAAAAA==	AAAAAA==
500899	Tomoko Noge	AAAAAA==	AAAAAA==
500990	Tomoko Noge	AAAAAA==	AAAAAA==
500991	Beach Chair	AAAAAA==	AAAAAA==
500992	Lufel	AAAAAA==	AAAAAA==
500993	Riko Tanemura	AAAAAA==	AAAAAA==
500994	Shun Kano	AAAAAA==	AAAAAA==
500995	Motoha Arai	AAAAAA==	AAAAAA==
500996	Lufel	AAAAAA==	AAAAAA==
500997	Riko Tanemura	AAAAAA==	AAAAAA==
500998	Shun Kano	AAAAAA==	AAAAAA==
500999	Motoha Arai	AAAAAA==	AAAAAA==
50001	Station	AAAAAA==	AAAAAA==
50002	Rikuto Shimizu	AAAAAA==	AAAAAA==
50003	Tetsunojou Shishida	AAAAAA==	AAAAAA==
50004	Fumiyo Tosabayashi	AAAAAA==	AAAAAA==
50005	Bar	AAAAAA==	AAAAAA==
50006	Izakaya	AAAAAA==	AAAAAA==
50007	Nightlife Center	AAAAAA==	AAAAAA==
50008	Chihaya Mifune	AAAAAA==	AAAAAA==
50009	Security Company	AAAAAA==	AAAAAA==
50010	Chinese Restaurant	AAAAAA==	AAAAAA==
50011	Adults-Only Store	AAAAAA==	AAAAAA==
50012	Adults-Only Store	AAAAAA==	AAAAAA==
50013	Ramen Shop	AAAAAA==	AAAAAA==
50014	Pachinko Parlor	AAAAAA==	AAAAAA==
50015	Adults-Only Store	AAAAAA==	AAAAAA==
50016	Pawn Shop	AAAAAA==	AAAAAA==
50017	Adults-Only Store	AAAAAA==	AAAAAA==
50018	Pet Shop	AAAAAA==	AAAAAA==
50019	Acupuncture Clinic	AAAAAA==	AAAAAA==
50020	Izakaya	AAAAAA==	AAAAAA==
50021	Movie Theater	<color=#ffffff>  </color>	AAAAAA==
50022	Flower Shop	<color=#ffffff>  </color>	AAAAAA==
50023	Vending Machine	<color=#ffffff>  </color>	AAAAAA==
50024	Bookstore	<color=#ffffff>  </color>	AAAAAA==
50025	Convenience Store	<color=#ffffff>  </color>	AAAAAA==
50026	Jewelry Store	<color=#ffffff>  </color>	AAAAAA==
50027	Red-light District	<color=#ffffff>  </color>	AAAAAA==
50028	Chihaya's Seat 1	AAAAAA==	AAAAAA==
50029	Chihaya's Seat 2	AAAAAA==	AAAAAA==
50030	Chihaya's Table - Card	AAAAAA==	AAAAAA==
50031	Studly Host	AAAAAA==	AAAAAA==
50032	Talkative Clinic Employee	AAAAAA==	AAAAAA==
50033	Timid Store Clerk	AAAAAA==	AAAAAA==
50034	Rikuto Shimizu	AAAAAA==	AAAAAA==
50035	Rikuto Shimizu	AAAAAA==	AAAAAA==
50036	Timid Man	AAAAAA==	AAAAAA==
50037	Arrogant Man	AAAAAA==	AAAAAA==
50038	Tetsunojou Shishida	AAAAAA==	AAAAAA==
50039	Victory Kitchen	<color=#ffffff>  </color>	AAAAAA==
50040	Bookstore Employee	AAAAAA==	AAAAAA==
50041	Kiyoshi Kurotani	AAAAAA==	AAAAAA==
50042	Performing Girl	AAAAAA==	AAAAAA==
50043	Boy	AAAAAA==	AAAAAA==
50044	Boy's Mother	AAAAAA==	AAAAAA==
50045	Suitcase	AAAAAA==	AAAAAA==
50046	Handbag	AAAAAA==	AAAAAA==
50047	Miyu's Sign	AAAAAA==	AAAAAA==
50048	Miyu's Mermaid Tail	AAAAAA==	AAAAAA==
50049	Miyu Sahara	An elegant and talented puppet show performer. She particularly loves stories about mermaids.	AAAAAA==
50050	Miyu's Suitcase	AAAAAA==	AAAAAA==
50051	Miyu's Handbag	AAAAAA==	AAAAAA==
50060	Tetsunojou Shishida	AAAAAA==	AAAAAA==
50061	Tetsunojou Shishida	Standing out with his dyed hair and snazzy suit	 Tetsunojou Shishida is hanging around in Shinjuku's red-light district. He's definitely up to something...	AAAAAA==
50100	Bar	AAAAAA==	AAAAAA==
50101	Yakiniku Shop	AAAAAA==	AAAAAA==
50102	Signboard	AAAAAA==	AAAAAA==
50103	Empty Seat	AAAAAA==	AAAAAA==
50104	Fortune Teller	AAAAAA==	AAAAAA==
50105	Eel Shop	AAAAAA==	AAAAAA==
50106	Elevator Door	AAAAAA==	AAAAAA==
50201	Capsule Machine	<color=#ffffff>  </color>	AAAAAA==
50210	Unoccupied Bench	AAAAAA==	AAAAAA==
50300	Orange Tabby	AAAAAA==	AAAAAA==
50301	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50302	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50303	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50304	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50305	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50306	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50307	Tabby's Treasure Hunt	AAAAAA==	AAAAAA==
50308	Camera NPC 1	AAAAAA==	AAAAAA==
50309	Camera NPC 2	AAAAAA==	AAAAAA==
50310	Camera NPC 3	AAAAAA==	AAAAAA==
50311	Hidden Café	AAAAAA==	AAAAAA==
50312	Adults-Only Store	AAAAAA==	AAAAAA==
50313	Heavy Drinker	AAAAAA==	AAAAAA==
50314	Elevator	AAAAAA==	AAAAAA==
50315	Stairs	AAAAAA==	AAAAAA==
540001	Error: tnxotb-[Npc_name_540001]	AAAAAA==	AAAAAA==
540002	Error: tnxotb-[Npc_name_540002]	AAAAAA==	AAAAAA==
540003	Error: tnxotb-[Npc_name_540003]	AAAAAA==	AAAAAA==
540004	Error: tnxotb-[Npc_name_540004]	AAAAAA==	AAAAAA==
540005	Error: tnxotb-[Npc_name_540005]	AAAAAA==	AAAAAA==
540006	Error: tnxotb-[Npc_name_540006]	AAAAAA==	AAAAAA==
540007	Error: tnxotb-[Npc_name_540007]	AAAAAA==	AAAAAA==
54001	Return to Shinjuku from Victory Kitchen	AAAAAA==	AAAAAA==
5504007	Realm of Repression	<color=#ffffff>  </color>	AAAAAA==
5502010	The Velvet Room	<color=#ffffff>  </color>	AAAAAA==
5502011	Merope	AAAAAA==	AAAAAA==
5502012	Merope	AAAAAA==	AAAAAA==
5502013	The Velvet Room	<color=#ffffff>  </color>	AAAAAA==
5502100	Wandering Shadow	AAAAAA==	AAAAAA==
5502101	Wandering Shadow	AAAAAA==	AAAAAA==
5502104	Wandering Shadow	AAAAAA==	AAAAAA==
5502105	Wandering Shadow	AAAAAA==	AAAAAA==
5502106	Wandering Shadow	AAAAAA==	AAAAAA==
5502107	Wandering Shadow	AAAAAA==	AAAAAA==
5502201	Path of Qimranut Entrance	<color=#ffffff>  </color>	AAAAAA==
5502220	Go to Area 2	<color=#ffffff>  </color>	AAAAAA==
5502202	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5502204	Kiuchi's Palace	<color=#ffffff>  </color>	AAAAAA==
5502209	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5502223	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5502224	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5502225	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5502230	Marthym	AAAAAA==	AAAAAA==
5502231	Marthym	AAAAAA==	AAAAAA==
5502226	Hidden Name NPC	AAAAAA==	AAAAAA==
5502227	Hidden Name NPC	AAAAAA==	AAAAAA==
5502228	Hidden Name NPC	AAAAAA==	AAAAAA==
5502229	Hidden Name NPC	AAAAAA==	AAAAAA==
5502232	Hidden Name NPC	AAAAAA==	AAAAAA==
5502233	Hidden Name NPC	AAAAAA==	AAAAAA==
5502234	Hidden Name NPC	AAAAAA==	AAAAAA==
5502235	Hidden Name NPC	AAAAAA==	AAAAAA==
5502236	Hidden Name NPC	AAAAAA==	AAAAAA==
5502237	Hidden Name NPC	AAAAAA==	AAAAAA==
5502321	Side Mission 1_Curved Rail	AAAAAA==	AAAAAA==
5502322	Side Mission 1_Red Vortex	AAAAAA==	AAAAAA==
5502323	Side Mission 1_Straight Rail	AAAAAA==	AAAAAA==
5502324	Side Mission 1_Red Blood Vessel	AAAAAA==	AAAAAA==
5502325	???	<color=#ffffff>  </color>	AAAAAA==
5502326	???	<color=#ffffff>  </color>	AAAAAA==
5502350	Chamber of Recollections	<color=#ffffff>  </color>	AAAAAA==
5502351	Hidden Name NPC	AAAAAA==	AAAAAA==
5504001	Return to Area 1	<color=#ffffff>  </color>	AAAAAA==
5504002	Go to Area 3	<color=#ffffff>  </color>	AAAAAA==
5504003	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5504004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
5504005	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5504006	Fare Machine	<color=#ffffff>  </color>	AAAAAA==
5504008	Pursuit of Parts	<color=#ffffff>  </color>	AAAAAA==
5504011	The Scent of New Leaves	<color=#ffffff>  </color>	AAAAAA==
5504012	Gear Forging	<color=#ffffff>  </color>	AAAAAA==
5506028	Metro of Desire	<color=#ffffff>  </color>	AAAAAA==
5506030	???	<color=#ffffff>  </color>	AAAAAA==
5504030	Marthym	AAAAAA==	AAAAAA==
5504031	Marthym	AAAAAA==	AAAAAA==
5504050	Event_Temp_Entrance_Straight_Rail	AAAAAA==	AAAAAA==
5504051	Event_Temp_Entrance_Red_Blood_Vessel	AAAAAA==	AAAAAA==
5504052	Robotic Challenge	<color=#ffffff>  </color>	AAAAAA==
5504053	Event_Temp_Entrance_Curved_Rail	AAAAAA==	AAAAAA==
5504054	Event_Temp_Entrance_Blue_Vortex	AAAAAA==	AAAAAA==
5504101	Wandering Shadow	AAAAAA==	AAAAAA==
5504102	Wandering Shadow	AAAAAA==	AAAAAA==
5504103	Wandering Shadow	AAAAAA==	AAAAAA==
5504104	Wandering Shadow	AAAAAA==	AAAAAA==
5504105	Wandering Shadow	AAAAAA==	AAAAAA==
5504106	Wandering Shadow	AAAAAA==	AAAAAA==
5504107	Wandering Shadow	AAAAAA==	AAAAAA==
5504108	Wandering Shadow	AAAAAA==	AAAAAA==
5504109	Wandering Shadow	AAAAAA==	AAAAAA==
5504110	Wandering Shadow	AAAAAA==	AAAAAA==
5504120	Wandering Shadow	AAAAAA==	AAAAAA==
5504121	Wandering Shadow	AAAAAA==	AAAAAA==
5504122	Wandering Shadow	AAAAAA==	AAAAAA==
5504123	Wandering Shadow	AAAAAA==	AAAAAA==
5504124	Hidden Name NPC	AAAAAA==	AAAAAA==
5504125	Hidden Name NPC	AAAAAA==	AAAAAA==
5504126	Hidden Name NPC	AAAAAA==	AAAAAA==
5504127	Hidden Name NPC	AAAAAA==	AAAAAA==
5504128	Hidden Name NPC	AAAAAA==	AAAAAA==
5504129	Hidden Name NPC	AAAAAA==	AAAAAA==
5504204	Savage Shadow	AAAAAA==	AAAAAA==
5504205	Angry Shadow	AAAAAA==	AAAAAA==
5504206	Agitated Shadow	AAAAAA==	AAAAAA==
5504321	Side Mission 1_Curved Rail	AAAAAA==	AAAAAA==
5504322	Side Mission 1_Red Vortex	AAAAAA==	AAAAAA==
5504323	Side Mission 1_Straight Rail	AAAAAA==	AAAAAA==
